Frequency (Hz)	Level (dB)
9601.116943	-104.353241
9601.789856	-104.334999
9602.462769	-103.723465
9603.135681	-105.024109
9603.808594	-104.655998
9604.481506	-103.350182
9605.154419	-103.889137
9605.827332	-105.297028
9606.500244	-104.262337
9607.173157	-104.176216
9607.846069	-104.865631
9608.518982	-103.949562
9609.191895	-104.135849
9609.864807	-103.454582
9610.537720	-101.246811
9611.210632	-100.770531
9611.883545	-103.114067
9612.556458	-105.840004
9613.229370	-105.232124
9613.902283	-101.101707
9614.575195	-96.434540
9615.248108	-94.935852
9615.921021	-97.736298
9616.593933	-103.630753
9617.266846	-103.403603
9617.939758	-103.499008
9618.612671	-104.107986
9619.285583	-104.648170
9619.958496	-104.236816
9620.631409	-103.535576
9621.304321	-104.165329
9621.977234	-105.403244
9622.650146	-106.041534
9623.323059	-106.760490
9623.995972	-106.248688
9624.668884	-105.069969
9625.341797	-104.925484
9626.014709	-105.268959
9626.687622	-105.504570
9627.360535	-105.317543
9628.033447	-105.792015
9628.706360	-105.419670
9629.379272	-105.648308
9630.052185	-107.114906
9630.725098	-107.667068
9631.398010	-107.182121
9632.070923	-106.478142
9632.743835	-106.707779
9633.416748	-106.776649
9634.089661	-106.175018
9634.762573	-104.854172
9635.435486	-105.400383
9636.108398	-106.852524
9636.781311	-107.162369
9637.454224	-105.887840
9638.127136	-106.148224
9638.800049	-107.089127
9639.472961	-106.929771
9640.145874	-106.346565
9640.818787	-106.141800
9641.491699	-105.956154
9642.164612	-106.019379
9642.837524	-105.833168
9643.510437	-105.450089
9644.183350	-105.735207
9644.856262	-105.227745
9645.529175	-105.457481
9646.202087	-106.761040
9646.875000	-106.637642
9647.547913	-106.531120
9648.220825	-106.586525
9648.893738	-106.434601
9649.566650	-106.739578
9650.239563	-106.687340
9650.912476	-104.777832
9651.585388	-105.186745
9652.258301	-105.778091
9652.931213	-105.577362
9653.604126	-105.811775
9654.277039	-107.183609
9654.949951	-106.826057
9655.622864	-106.698357
9656.295776	-107.010750
9656.968689	-106.463326
9657.641602	-106.291977
9658.314514	-106.607529
9658.987427	-105.647072
9659.660339	-105.044823
9660.333252	-105.197121
9661.006165	-105.475456
9661.679077	-105.544807
9662.351990	-105.635895
9663.024902	-105.576759
9663.697815	-105.778214
9664.370728	-105.450058
9665.043640	-100.345413
9665.716553	-98.809196
9666.389465	-103.204185
9667.062378	-105.293823
9667.735291	-106.220413
9668.408203	-105.549896
9669.081116	-106.093437
9669.754028	-107.093201
9670.426941	-106.899742
9671.099854	-106.771622
9671.772766	-107.173286
9672.445679	-106.899338
9673.118591	-106.717728
9673.791504	-107.429451
9674.464417	-107.653137
9675.137329	-107.291023
9675.810242	-107.441299
9676.483154	-107.360214
9677.156067	-106.945908
9677.828979	-106.575676
9678.501892	-106.780838
9679.174805	-107.039513
9679.847717	-106.935173
9680.520630	-106.600189
9681.193542	-106.442612
9681.866455	-105.926064
9682.539368	-105.551086
9683.212280	-105.920189
9683.885193	-106.147072
9684.558105	-106.152168
9685.231018	-105.610260
9685.903931	-104.757942
9686.576843	-104.402481
9687.249756	-104.069542
9687.922668	-103.628891
9688.595581	-104.283607
9689.268494	-104.426590
9689.941406	-104.170692
9690.614319	-103.858765
9691.287231	-105.139122
9691.960144	-105.575668
9692.633057	-105.160759
9693.305969	-104.662956
9693.978882	-104.626259
9694.651794	-105.043449
9695.324707	-105.665848
9695.997620	-106.166473
9696.670532	-106.240242
9697.343445	-106.024040
9698.016357	-105.561317
9698.689270	-105.970879
9699.362183	-106.062439
9700.035095	-106.539749
9700.708008	-106.789749
9701.380920	-106.052406
9702.053833	-105.450958
9702.726746	-105.825287
9703.399658	-106.158470
9704.072571	-106.266365
9704.745483	-106.700722
9705.418396	-106.021400
9706.091309	-105.641754
9706.764221	-105.572701
9707.437134	-105.101814
9708.110046	-104.492210
9708.782959	-104.914032
9709.455872	-105.757523
9710.128784	-105.808807
9710.801697	-105.709885
9711.474609	-105.860672
9712.147522	-104.754692
9712.820435	-104.534431
9713.493347	-105.343285
9714.166260	-105.755234
9714.839172	-105.882011
9715.512085	-105.879745
9716.184998	-105.715714
9716.857910	-104.969543
9717.530823	-104.778160
9718.203735	-104.576332
9718.876648	-105.017952
9719.549561	-105.569855
9720.222473	-105.628113
9720.895386	-105.975578
9721.568298	-106.390839
9722.241211	-105.810516
9722.914124	-106.186989
9723.587036	-106.725594
9724.259949	-106.335449
9724.932861	-105.478622
9725.605774	-105.152939
9726.278687	-104.768600
9726.951599	-104.798714
9727.624512	-104.695709
9728.297424	-104.605339
9728.970337	-104.680870
9729.643250	-105.039253
9730.316162	-105.381599
9730.989075	-104.403114
9731.661987	-104.138725
9732.334900	-104.117203
9733.007812	-103.476974
9733.680725	-104.012817
9734.353638	-103.212318
9735.026550	-101.443916
9735.699463	-100.499847
9736.372375	-99.599045
9737.045288	-100.668846
9737.718201	-98.726990
9738.391113	-97.298958
9739.064026	-99.101944
9739.736938	-99.963905
9740.409851	-100.298767
9741.082764	-101.269844
9741.755676	-100.443260
9742.428589	-98.707222
9743.101501	-99.736664
9743.774414	-99.225479
9744.447327	-99.315430
9745.120239	-101.001068
9745.793152	-101.136086
9746.466064	-100.775833
9747.138977	-101.010735
9747.811890	-102.075439
9748.484802	-102.432068
9749.157715	-103.309830
9749.830627	-104.036499
9750.503540	-104.022919
9751.176453	-103.677017
9751.849365	-103.828583
9752.522278	-103.254562
9753.195190	-103.277145
9753.868103	-103.951324
9754.541016	-104.417984
9755.213928	-104.412140
9755.886841	-104.778297
9756.559753	-105.102631
9757.232666	-105.746658
9757.905579	-104.362549
9758.578491	-102.438164
9759.251404	-98.922516
9759.924316	-100.574562
9760.597229	-105.245926
9761.270142	-106.761269
9761.943054	-106.506226
9762.615967	-106.439568
9763.288879	-106.897667
9763.961792	-106.752464
9764.634705	-106.858475
9765.307617	-106.291405
9765.980530	-106.176338
9766.653442	-105.778137
9767.326355	-105.768379
9767.999268	-105.821831
9768.672180	-105.912437
9769.345093	-105.568642
9770.018005	-106.000504
9770.690918	-106.396088
9771.363831	-104.641640
9772.036743	-102.103104
9772.709656	-104.813667
9773.382568	-105.390831
9774.055481	-105.617233
9774.728394	-106.046822
9775.401306	-104.199219
9776.074219	-102.023468
9776.747131	-104.415733
9777.420044	-105.677277
9778.092957	-105.777298
9778.765869	-105.414276
9779.438782	-103.230110
9780.111694	-101.825615
9780.784607	-103.180565
9781.457520	-104.023216
9782.130432	-103.486969
9782.803345	-101.681549
9783.476257	-94.953964
9784.149170	-93.068703
9784.822083	-98.815742
9785.494995	-104.663391
9786.167908	-104.280502
9786.840820	-104.080811
9787.513733	-103.515945
9788.186646	-103.638535
9788.859558	-106.022652
9789.532471	-106.583115
9790.205383	-106.100510
9790.878296	-105.639435
9791.551208	-100.505302
9792.224121	-99.282242
9792.897034	-104.449097
9793.569946	-105.448586
9794.242859	-104.353897
9794.915771	-103.947830
9795.588684	-104.569672
9796.261597	-105.420197
9796.934509	-106.509079
9797.607422	-105.879776
9798.280334	-105.080147
9798.953247	-105.204727
9799.626160	-105.422699
9800.299072	-105.977692
9800.971985	-106.199677
9801.644897	-106.498940
9802.317810	-106.244812
9802.990723	-105.928139
9803.663635	-106.065590
9804.336548	-106.213417
9805.009460	-105.910728
9805.682373	-105.705505
9806.355286	-105.414627
9807.028198	-105.116005
9807.701111	-105.218246
9808.374023	-105.966545
9809.046936	-105.746796
9809.719849	-105.564735
9810.392761	-105.145889
9811.065674	-105.496117
9811.738586	-106.004410
9812.411499	-105.284866
9813.084412	-105.083061
9813.757324	-104.986237
9814.430237	-104.209572
9815.103149	-103.064377
9815.776062	-103.861183
9816.448975	-104.695740
9817.121887	-104.363937
9817.794800	-104.596657
9818.467712	-105.373062
9819.140625	-105.203812
9819.813538	-104.727501
9820.486450	-104.100060
9821.159363	-103.377388
9821.832275	-104.239143
9822.505188	-104.887932
9823.178101	-104.951332
9823.851013	-103.721504
9824.523926	-103.952660
9825.196838	-104.175110
9825.869751	-103.842194
9826.542664	-104.481674
9827.215576	-104.202942
9827.888489	-104.140411
9828.561401	-105.431618
9829.234314	-105.883881
9829.907227	-106.374092
9830.580139	-105.500458
9831.253052	-106.325783
9831.925964	-106.667793
9832.598877	-105.931488
9833.271790	-105.480522
9833.944702	-105.159721
9834.617615	-105.596832
9835.290527	-105.531227
9835.963440	-105.369652
9836.636353	-105.886520
9837.309265	-106.114395
9837.982178	-106.251320
9838.655090	-105.910248
9839.328003	-105.723770
9840.000916	-104.426460
9840.673828	-105.715347
9841.346741	-106.408340
9842.019653	-106.439812
9842.692566	-105.816994
9843.365479	-106.510147
9844.038391	-106.104988
9844.711304	-106.185593
9845.384216	-105.998260
9846.057129	-105.992516
9846.730042	-106.414177
9847.402954	-106.479507
9848.075867	-106.406250
9848.748779	-105.932182
9849.421692	-105.670418
9850.094604	-105.069412
9850.767517	-105.584160
9851.440430	-105.574913
9852.113342	-105.610916
9852.786255	-103.751236
9853.459167	-103.953720
9854.132080	-105.238808
9854.804993	-105.337997
9855.477905	-104.732346
9856.150818	-105.167656
9856.823730	-106.552101
9857.496643	-106.935478
9858.169556	-106.722282
9858.842468	-106.575905
9859.515381	-106.271996
9860.188293	-106.579536
9860.861206	-106.283928
9861.534119	-106.121735
9862.207031	-106.024033
9862.879944	-106.096405
9863.552856	-106.315254
9864.225769	-106.302834
9864.898682	-106.461052
9865.571594	-105.061249
9866.244507	-104.795364
9866.917419	-105.178009
9867.590332	-105.318703
9868.263245	-104.673126
9868.936157	-105.474327
9869.609070	-106.196594
9870.281982	-106.945511
9870.954895	-107.561104
9871.627808	-107.294510
9872.300720	-107.110374
9872.973633	-106.283424
9873.646545	-106.031670
9874.319458	-106.480133
9874.992371	-106.802948
9875.665283	-106.818588
9876.338196	-105.158150
9877.011108	-104.173508
9877.684021	-104.764542
9878.356934	-105.585861
9879.029846	-106.161888
9879.702759	-106.872101
9880.375671	-106.790520
9881.048584	-106.504372
9881.721497	-106.688728
9882.394409	-106.313484
9883.067322	-105.847122
9883.740234	-106.180161
9884.413147	-105.843681
9885.086060	-105.497124
9885.758972	-106.413116
9886.431885	-107.162315
9887.104797	-107.318039
9887.777710	-106.864433
9888.450623	-106.449776
9889.123535	-106.293503
9889.796448	-106.748863
9890.469360	-107.337120
9891.142273	-106.819633
9891.815186	-106.045326
9892.488098	-105.806648
9893.161011	-106.390877
9893.833923	-105.737175
9894.506836	-103.081535
9895.179749	-102.228828
9895.852661	-103.046997
9896.525574	-104.327950
9897.198486	-105.739639
9897.871399	-105.486069
9898.544312	-105.617790
9899.217224	-105.364891
9899.890137	-104.636307
9900.563049	-105.895950
9901.235962	-107.032303
9901.908875	-106.702454
9902.581787	-105.679550
9903.254700	-106.166687
9903.927612	-106.349655
9904.600525	-106.175598
9905.273438	-106.596161
9905.946350	-106.446976
9906.619263	-106.106094
9907.292175	-105.515953
9907.965088	-104.878983
9908.638000	-104.824135
9909.310913	-105.367065
9909.983826	-105.211365
9910.656738	-105.278374
9911.329651	-105.562027
9912.002563	-105.346825
9912.675476	-105.409081
9913.348389	-105.954391
9914.021301	-106.154869
9914.694214	-105.414131
9915.367126	-105.957367
9916.040039	-106.147057
9916.712952	-106.385590
9917.385864	-105.865730
9918.058777	-105.801079
9918.731689	-106.038719
9919.404602	-105.932137
9920.077515	-105.867844
9920.750427	-106.028717
9921.423340	-105.412010
9922.096252	-105.083374
9922.769165	-105.121071
9923.442078	-105.242325
9924.114990	-105.187057
9924.787903	-105.775665
9925.460815	-105.606491
9926.133728	-105.486923
9926.806641	-105.957916
9927.479553	-105.430382
9928.152466	-105.013855
9928.825378	-105.581497
9929.498291	-105.493080
9930.171204	-104.912621
9930.844116	-104.970535
9931.517029	-103.902161
9932.189941	-102.494064
9932.862854	-104.071144
9933.535767	-104.400711
9934.208679	-104.127258
9934.881592	-104.804794
9935.554504	-104.713364
9936.227417	-104.478882
9936.900330	-105.412117
9937.573242	-105.204887
9938.246155	-104.833702
9938.919067	-104.747078
9939.591980	-104.177383
9940.264893	-104.464249
9940.937805	-105.225464
9941.610718	-104.955620
9942.283630	-104.657585
9942.956543	-104.926788
9943.629456	-105.460884
9944.302368	-106.265709
9944.975281	-106.057503
9945.648193	-106.528000
9946.321106	-103.609734
9946.994019	-101.072006
9947.666931	-103.341835
9948.339844	-106.172394
9949.012756	-105.902000
9949.685669	-106.541748
9950.358582	-106.470009
9951.031494	-106.304024
9951.704407	-106.246201
9952.377319	-106.086166
9953.050232	-106.020592
9953.723145	-106.085747
9954.396057	-106.280006
9955.068970	-105.824013
9955.741882	-106.027054
9956.414795	-106.471695
9957.087708	-105.788002
9957.760620	-105.612534
9958.433533	-105.810959
9959.106445	-105.176620
9959.779358	-104.742409
9960.452271	-105.453804
9961.125183	-105.200272
9961.798096	-104.981384
9962.471008	-105.447021
9963.143921	-105.337975
9963.816833	-105.605042
9964.489746	-105.431839
9965.162659	-104.876984
9965.835571	-104.846664
9966.508484	-104.732689
9967.181396	-104.523254
9967.854309	-104.036667
9968.527222	-104.168823
9969.200134	-103.762772
9969.873047	-103.469200
9970.545959	-103.271957
9971.218872	-103.589874
9971.891785	-103.419693
9972.564697	-102.990601
9973.237610	-102.063011
9973.910522	-102.663422
9974.583435	-103.427773
9975.256348	-102.249596
9975.929260	-101.501816
9976.602173	-102.810425
9977.275085	-102.802475
9977.947998	-103.832336
9978.620911	-101.838219
9979.293823	-99.313324
9979.966736	-99.221222
9980.639648	-100.507744
9981.312561	-101.561844
9981.985474	-101.073578
9982.658386	-93.943535
9983.331299	-87.422287
9984.004211	-87.440399
9984.677124	-93.998993
9985.350037	-101.460312
9986.022949	-101.943718
9986.695862	-101.524506
9987.368774	-100.342079
9988.041687	-100.577980
9988.714600	-103.284981
9989.387512	-104.484077
9990.060425	-102.929558
9990.733337	-103.681877
9991.406250	-102.735695
9992.079163	-103.204834
9992.752075	-104.089371
9993.424988	-102.776329
9994.097900	-102.415672
9994.770813	-103.677551
9995.443726	-104.357590
9996.116638	-104.407036
9996.789551	-104.265656
9997.462463	-103.586914
9998.135376	-103.444931
9998.808289	-103.328255
9999.481201	-102.517365
10000.154114	-102.511627
10000.827026	-102.209785
10001.499939	-100.754822
10002.172852	-100.790039
10002.845764	-101.858345
10003.518677	-101.950684
10004.191589	-102.032516
10004.864502	-102.794617
10005.537415	-103.008507
10006.210327	-103.250412
10006.883240	-104.092758
10007.556152	-104.164314
10008.229065	-104.162537
10008.901978	-105.425133
10009.574890	-105.609001
10010.247803	-105.066124
10010.920715	-105.915237
10011.593628	-105.318848
10012.266541	-105.466316
10012.939453	-106.006432
10013.612366	-105.850189
10014.285278	-105.232422
10014.958191	-105.362762
10015.631104	-105.528282
10016.304016	-105.518272
10016.976929	-105.866402
10017.649841	-105.796227
10018.322754	-105.447052
10018.995667	-105.565155
10019.668579	-105.696861
10020.341492	-105.180847
10021.014404	-105.332840
10021.687317	-105.588234
10022.360229	-105.457687
10023.033142	-104.026764
10023.706055	-104.488556
10024.378967	-104.662056
10025.051880	-104.108559
10025.724792	-102.762276
10026.397705	-104.299469
10027.070618	-105.815247
10027.743530	-106.027420
10028.416443	-106.710236
10029.089355	-106.154297
10029.762268	-106.816452
10030.435181	-106.836594
10031.108093	-106.077782
10031.781006	-106.328865
10032.453918	-106.040382
10033.126831	-104.855286
10033.799744	-105.172798
10034.472656	-105.502647
10035.145569	-104.989693
10035.818481	-105.370926
10036.491394	-105.993324
10037.164307	-105.151337
10037.837219	-105.112038
10038.510132	-105.611191
10039.183044	-105.658852
10039.855957	-104.865181
10040.528870	-102.164131
10041.201782	-102.184364
10041.874695	-104.740219
10042.547607	-105.518661
10043.220520	-105.522057
10043.893433	-105.611511
10044.566345	-105.933678
10045.239258	-106.066269
10045.912170	-105.664360
10046.585083	-105.886635
10047.257996	-106.181923
10047.930908	-106.218018
10048.603821	-106.537712
10049.276733	-105.929825
10049.949646	-106.335297
10050.622559	-105.809776
10051.295471	-105.335060
10051.968384	-105.529625
10052.641296	-105.297523
10053.314209	-105.270454
10053.987122	-105.716278
10054.660034	-105.270935
10055.332947	-105.234970
10056.005859	-105.288307
10056.678772	-104.549881
10057.351685	-104.606621
10058.024597	-104.770653
10058.697510	-104.284836
10059.370422	-104.342537
10060.043335	-104.394859
10060.716248	-104.300919
10061.389160	-104.165550
10062.062073	-104.922600
10062.734985	-104.839012
10063.407898	-104.335205
10064.080811	-104.625557
10064.753723	-104.712044
10065.426636	-104.432358
10066.099548	-104.302002
10066.772461	-104.435150
10067.445374	-104.217072
10068.118286	-104.382156
10068.791199	-104.920265
10069.464111	-104.909134
10070.137024	-105.349731
10070.809937	-105.655579
10071.482849	-105.993057
10072.155762	-105.851593
10072.828674	-106.066055
10073.501587	-105.883583
10074.174500	-105.822342
10074.847412	-106.175453
10075.520325	-106.053970
10076.193237	-105.724075
10076.866150	-105.584694
10077.539062	-105.880882
10078.211975	-106.014435
